editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
2A01:11BF:610:8B00:78EA:4EF7:46EA:2932,0.0003855545559696697,0.00034184678831469383,0.2555436454109306,0.0,1.0
Edouard-rainaut,0.0,2.027977102573159e-27,0.0,0.0,0.0
Emanuele676,0.0,2.027977102573159e-27,0.0,0.0,0.0
Aucassin,0.00019277727798483485,0.00036823669381251046,0.2626406530522739,1.4682684136783165e-07,0.8666666666666667
Krakkos,3.212954633080581e-05,8.292271630710853e-05,0.2459484548095442,0.0,0.0
Thatoo,0.0,2.027977102573159e-27,0.0,0.0,0.0
2600:1702:31B0:9CE0:D952:D82:3DF6:CC91,0.0,2.027977102573159e-27,0.0,0.0,0.0
2A01:11BF:610:8B00:E471:C33E:1096:CDBD,0.0,2.027977102573159e-27,0.0,0.0,0.0
Malojojo,9.638863899241742e-05,0.00010752316712834065,0.2476049389503397,0.0,1.0
89.249.242.96,0.0,2.027977102573159e-27,0.0,0.0,0.0
Nama.Asal,6.425909266161162e-05,9.347949559633694e-05,0.2466449093451854,5.2163862307757155e-09,0.0
179.159.56.84,0.0,2.027977102573159e-27,0.0,0.0,0.0
Kirtap,3.212954633080581e-05,8.292271630710853e-05,0.2459484548095442,0.0,0.0
WikipSQ,0.001510088677547873,0.001923946768025989,0.2833807459996914,3.344283958261136e-08,0.9833487511563367
The STB,0.0,2.027977102573159e-27,0.0,0.0,0.0
Nardog,0.00019277727798483485,0.0003053088769711948,0.2596057836031716,1.8337109889866046e-08,0.9333333333333333
Лемуриец,3.212954633080581e-05,8.292271630710853e-05,0.2459484548095442,0.0,0.0
Double A,0.0,2.027977102573159e-27,0.0,0.0,0.0
Crocodilesareforwimps,3.212954633080581e-05,8.292271630710853e-05,0.2459484548095442,0.0,0.0
AddMore-III,0.0,2.027977102573159e-27,0.0,0.0,0.0
Jack Carlin,0.0,2.027977102573159e-27,0.0,0.0,0.0
Sjg,0.0,2.027977102573159e-27,0.0,0.0,0.0
Esp1986,0.004819431949620871,0.0072369863646269865,0.31859669472036733,3.6075008875647805e-06,0.7710961968680089
Mr. Pip-Boy,3.212954633080581e-05,8.292271630710853e-05,0.2459484548095442,0.0,0.0
Aréat,3.212954633080581e-05,1.3037494925381586e-05,0.21886382650684888,0.0,0.0
Johannesgrillet,0.0010281454825857858,0.0002840112648635428,0.25980433487170174,0.0,1.0
Kamapants,3.212954633080581e-05,8.643448346594204e-06,0.2171291213980045,0.0,0.0
Mozel W.,9.638863899241742e-05,1.117133816032402e-05,0.22029453167623217,0.0,1.0
2602:306:83A9:3D00:BD30:4DFB:D269:D674,6.425909266161162e-05,9.526193548766392e-05,0.2513683551959849,0.0,1.0
Anonymous_username_233,3.212954633080581e-05,7.938869129791886e-05,0.24278436193483952,0.0,0.0
66.128.150.14,3.212954633080581e-05,8.72574490910986e-05,0.2462908325199023,0.0,0.0
Naomi2319,0.0,2.027977102573159e-27,0.0,0.0,0.0
VikmaTT,0.0,2.027977102573159e-27,0.0,0.0,0.0
Maëlle112,3.212954633080581e-05,4.717369848340404e-06,0.20851902168386455,0.0,0.0
Raibenkin,0.0,2.027977102573159e-27,0.0,0.0,0.0
2001:7D0:81F7:B580:C0E7:9E8B:9BD8:A9F0,0.00012851818532322323,0.0001873339954895255,0.26491005836758175,0.0,1.0
Anonymous_username_234,3.212954633080581e-05,3.610038386002718e-05,0.23723979149131202,0.0,0.0
Amafrica,3.212954633080581e-05,1.7812793451782855e-05,0.2278694928993319,0.0,0.0
AksuHelps,3.212954633080581e-05,9.449243675283265e-05,0.25191267656789973,0.0,0.0
WikiPimpi,3.212954633080581e-05,5.3630756045493985e-05,0.24334439004882016,0.0,0.0
Agouti,3.212954633080581e-05,2.602912080212851e-07,0.18780915113713015,0.0,0.0
BirOKadarSuper,3.212954633080581e-05,2.276022983820128e-05,0.22956341508964417,0.0,0.0
88.76.219.13,0.0,2.027977102573159e-27,0.0,0.0,0.0
Erdic,6.425909266161162e-05,6.552001603305503e-05,0.24118469217343305,0.0,1.0
92.74.115.159,3.212954633080581e-05,2.276022983820128e-05,0.22956341508964417,0.0,0.0
92.184.112.38,0.0,2.027977102573159e-27,0.0,0.0,0.0
Nuray95,3.212954633080581e-05,1.3037494925381586e-05,0.21886382650684888,0.0,0.0
Frederico34,3.212954633080581e-05,2.288943132028089e-05,0.2320917778144259,0.0,0.0
EROY,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
2600:8800:3980:2550:59:F104:6A12:9CC8,3.212954633080581e-05,8.806407829924177e-05,0.24759771993698798,0.0,0.0
Coconutic,0.0077432206657242,0.004226440816114984,0.2886346910058204,0.0,1.0
Heberlei,0.00028916591697725224,0.00039963178592366714,0.2603938306565916,3.5995307672805094e-08,0.7777777777777778
Bidgee,0.00022490682431564065,0.00014806733240225304,0.2469281866747718,5.782066373489523e-07,0.5714285714285714
89.12.122.61,0.0003855545559696697,0.0007725088572276978,0.2789225275435593,0.0,1.0
2001:7D0:81DA:F780:5EC:2E3B:32B5:6E74,6.425909266161162e-05,1.6215840955734043e-06,0.20410142629796196,0.0,1.0
2001:7D0:81DA:F780:9C43:F29F:9F17:A0B7,6.425909266161162e-05,1.6215840955734043e-06,0.20410142629796196,0.0,1.0
Logret de Carlin,3.212954633080581e-05,3.7953781911276836e-05,0.24063454928577,0.0,0.0
194.230.158.92,3.212954633080581e-05,7.418678088200263e-05,0.24404017920396423,0.0,0.0
人人生來平等,0.007036370646446472,0.0026199207563488173,0.2747623332508979,4.746910000267046e-05,0.9908675799086758
Kevin Smith Chen,3.212954633080581e-05,4.343201293892902e-06,0.20027484042870874,0.0,0.0
5.80.193.146,0.0005140727412928929,0.0007082122153345885,0.26225944431600606,0.0,1.0
117.13.95.87,0.00099601593625498,0.0015940467685216112,0.2816841367271589,2.3850371844254577e-06,0.6021505376344086
Papapep,0.0003855545559696697,0.0002483298676648786,0.2641848531246598,0.0,1.0
Amorymeltzer,6.425909266161162e-05,0.00014527197836499615,0.2534236790295206,0.0,1.0
KVK2005,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
5.167.71.109,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
92.231.174.114,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
Kusma,0.00016064773165402904,0.00021876537423353066,0.2494229968314953,1.1142125290600293e-08,0.6
95.90.178.111,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
2602:306:C478:5C90:60A6:7B15:C236:8CC8,6.425909266161162e-05,7.148884901190172e-05,0.2410477759961043,0.0,1.0
2600:1702:31B0:9CE0:D4D4:9938:43C7:EABE,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
81.254.98.189,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
Лушников Владимир Александрович,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
2001:7D0:81F7:B580:FD0E:9CFF:554D:D0E2,6.425909266161162e-05,6.64686605633687e-05,0.24092126685821788,0.0,1.0
2001:7D0:81F7:B580:7043:3A8:7596:931A,6.425909266161162e-05,6.64686605633687e-05,0.24092126685821788,0.0,1.0
94.143.240.10,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
2001:7D0:81F7:B580:247D:F6BF:290:DF7,0.00012851818532322323,6.668967375218157e-05,0.24092810179493457,0.0,1.0
2001:7D0:81F7:B580:6573:BF02:FF0F:49E9,0.00012851818532322323,6.668967375218157e-05,0.24092810179493457,0.0,1.0
2001:7D0:81F7:B580:D0E9:7B00:2FF3:488E,0.00012851818532322323,6.668967375218157e-05,0.24092810179493457,0.0,1.0
2001:7D0:81F7:B580:C97D:4E8A:AFAC:146D,0.00012851818532322323,6.668967375218157e-05,0.24092810179493457,0.0,1.0
Michael Romanov,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
FITY,3.212954633080581e-05,6.63587023853946e-05,0.24091784953528372,0.0,0.0
Hungarikusz Firkász Ide írkássz!,6.425909266161162e-05,6.94002856743084e-05,0.23976155268545316,0.0,1.0
2A02:587:8013:D742:983E:EBA:5253:E248,0.0,2.027977102573159e-27,0.0,0.0,0.0
2A02:586:803F:3810:AD14:EAE1:73E:11FB,0.0,2.027977102573159e-27,0.0,0.0,0.0
Simplexity22,0.0006104613802853104,0.0009790556680944716,0.27343972296929087,5.072822802484313e-07,0.9181286549707602
R Ashwani Banjan Murmu,0.003534250096388639,0.004592462557447134,0.29811332172986804,1.352776099478944e-06,0.9839866555462886
Vnnen,0.0,2.027977102573159e-27,0.0,0.0,0.0
Anonymous_username_235,0.0005140727412928929,0.0007082122153345885,0.26225944431600606,0.0,1.0
Anonymous_username_236,0.0005140727412928929,0.0007082122153345885,0.26225944431600606,0.0,1.0
Anonymous_username_237,0.0005140727412928929,0.0007082122153345885,0.26225944431600606,0.0,1.0
Jagseer S Sidhu,0.00012851818532322323,0.00019127061166214655,0.2597248779300788,9.493613532350883e-05,0.16666666666666666
Mauro Joan,3.212954633080581e-05,3.166301153036349e-07,0.19216514371322949,0.0,0.0
Roman Medellín,3.212954633080581e-05,3.166301153036349e-07,0.19216514371322949,0.0,0.0
Cjp24,0.0,2.027977102573159e-27,0.0,0.0,0.0
2001:7D0:81F7:B580:299E:A91:B1F3:A29F,0.00016064773165402904,9.091606371197325e-05,0.2401921625760115,3.5550343182476424e-08,0.6
Ahmed88z,0.0,2.027977102573159e-27,0.0,0.0,0.0
Tamir Kalman,0.0003855545559696697,0.0005709827997691316,0.2651664776394158,0.0,1.0
Amator linguarum,0.0077432206657242,0.004226440816114984,0.2886346910058204,0.0,1.0
Soylacarli,0.004401747847320395,0.005832362268971918,0.30582139061971086,1.4605276351290777e-05,0.7382996994418205
IM3847,0.0077432206657242,0.004226440816114984,0.2886346910058204,0.0,1.0
Hanooz,0.00796812749003984,0.004502930368226075,0.29038156968144674,5.964898314847774e-05,0.9496865613164425
Echleeks,3.212954633080581e-05,7.4650115887860345e-06,0.20844736742148573,0.0,0.0
Artahooei1,0.0077432206657242,0.004226440816114984,0.2886346910058204,0.0,1.0
Fippe,0.003309343272072998,0.004053121160563854,0.3022781753054424,0.0,1.0
2001:7D0:81DA:F780:BCC2:4DD5:9E69:739D,0.0,2.027977102573159e-27,0.0,0.0,0.0
Zumbabd,0.0,2.027977102573159e-27,0.0,0.0,0.0
Chem Sim 2001,3.212954633080581e-05,3.278397435146218e-05,0.23892175149794626,0.0,0.0
Io pan,3.212954633080581e-05,5.392521395520021e-05,0.23469266812543185,0.0,0.0
L.mullbery,0.0,2.027977102573159e-27,0.0,0.0,0.0
Dumbassman,0.00016064773165402904,0.00022719309434709832,0.2531517206301328,1.6390143562643184e-07,0.5
CuriousReader,3.212954633080581e-05,7.033863656771406e-06,0.217084718714692,0.0,0.0
David Nind,0.0013494409458938439,0.0013807044181460809,0.2759497707918359,1.5128563356143562e-06,0.6283391405342624
31.200.21.74,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Pierre Martintin,0.0003534250096388639,0.0006568966646752657,0.27396016568926723,1.130844589224714e-10,0.9636363636363636
MisterGB,9.638863899241742e-05,0.00014652272962698503,0.2521258259691462,1.622843365618671e-08,0.6666666666666666
Franz van Lanzee,0.00012851818532322323,7.891360095449383e-05,0.25165140669754643,1.5141857121069044e-07,0.5
FPP,0.00019277727798483485,0.00028467280855565394,0.2642958482546605,1.6551583885976682e-06,0.6
Adesio2010,0.0,2.027977102573159e-27,0.0,0.0,0.0
SimplyFreddie,0.00025703637064644646,2.7810810483324696e-05,0.22309845387867624,0.0,1.0
RiccardoCarini02,0.0,2.027977102573159e-27,0.0,0.0,0.0
Rosy Oliviero,0.0,2.027977102573159e-27,0.0,0.0,0.0
Marina Leonarduzzi,0.0,2.027977102573159e-27,0.0,0.0,0.0
ElisaCastiglione,0.0,2.027977102573159e-27,0.0,0.0,0.0
Julia.fersini,0.0,2.027977102573159e-27,0.0,0.0,0.0
217.56.240.35,0.0,2.027977102573159e-27,0.0,0.0,0.0
Sanna Diego,0.0,2.027977102573159e-27,0.0,0.0,0.0
Antonio.Torzulli,0.0,2.027977102573159e-27,0.0,0.0,0.0
Paulettapietro02,0.0,2.027977102573159e-27,0.0,0.0,0.0
Simone benabbi02,0.0,2.027977102573159e-27,0.0,0.0,0.0
GalleniChiara,0.0,2.027977102573159e-27,0.0,0.0,0.0
Giuliamonti23,0.0,2.027977102573159e-27,0.0,0.0,0.0
SteleaRadu0,0.0,2.027977102573159e-27,0.0,0.0,0.0
Greco Cristian,0.0,2.027977102573159e-27,0.0,0.0,0.0
Angelo Sanguineti,0.0,2.027977102573159e-27,0.0,0.0,0.0
Dario.frumento,0.0,2.027977102573159e-27,0.0,0.0,0.0
Thisismattmiller,0.0012530523069014265,0.0014779828682172011,0.28037750325592625,1.5629066966602504e-06,0.5641025641025641
Basio,0.015422182238786789,0.02964741899128439,0.3310923876145247,0.0,1.0
2003:57:E67F:2501:ADC2:1E9C:96EA:78E5,0.00019277727798483485,0.0002812355386102267,0.25641553151825214,0.0,1.0
2003:57:E66D:2701:4930:DF96:F24B:1A76,0.00019277727798483485,0.0002812355386102267,0.25641553151825214,0.0,1.0
Lazarillo,0.0,2.027977102573159e-27,0.0,0.0,0.0
85.182.112.199,0.001317311399563038,0.0028358000423602267,0.2952270670114808,0.0,1.0
Rafic.Mufid,9.638863899241742e-05,0.0001537825334966576,0.2519500451283506,0.0,1.0
Gashloog,0.0,2.027977102573159e-27,0.0,0.0,0.0
84.62.82.130,0.0,2.027977102573159e-27,0.0,0.0,0.0
Guilherme Burn,0.00012851818532322323,0.000242186152243267,0.2563033197355813,3.1408834250053167e-07,0.5
Anonymous_username_238,3.212954633080581e-05,6.637354135976783e-05,0.24369003977499357,0.0,0.0
125.36.185.54,0.00016064773165402904,3.5980934463494016e-05,0.23528111474376293,9.505662698183192e-05,0.1
Cielquiparle,3.212954633080581e-05,4.822529549918974e-24,4.2839395107741075e-05,0.0,0.0
Q-Wert-273,3.212954633080581e-05,2.032512650674591e-06,0.20630286280942928,0.0,0.0
2001:7D0:81F7:B580:59D2:2580:2575:2129,0.0,2.027977102573159e-27,0.0,0.0,0.0
2001:7D0:81DA:F780:69E8:7CA6:CF1D:B407,9.638863899241742e-05,7.24127200236195e-07,0.19609883495823377,0.0,1.0
2001:7D0:81DA:F780:CCF8:E803:FA9F:2E46,9.638863899241742e-05,7.24127200236195e-07,0.19609883495823377,0.0,1.0
2001:7D0:81DA:F780:69C5:1AE9:2401:CB13,9.638863899241742e-05,7.24127200236195e-07,0.19609883495823377,0.0,1.0
92.184.102.18,6.425909266161162e-05,3.991667330994749e-23,6.425909266161162e-05,0.0,1.0
92.184.101.248,6.425909266161162e-05,3.991667330994749e-23,6.425909266161162e-05,0.0,1.0
190.17.132.145,0.0,2.027977102573159e-27,0.0,0.0,0.0
Bingobro,0.015454311785117594,0.029670629947509637,0.3311698557575507,1.3129844094512505e-07,0.9967948717948718
79a,0.00016064773165402904,0.00020874355759949027,0.24859066202560595,2.7280233841513126e-08,0.4
5.125.150.214,0.0,2.027977102573159e-27,0.0,0.0,0.0
NewsRoyal,3.212954633080581e-05,8.469456543747535e-05,0.24798452924088568,0.0,0.0
Saskeh,3.212954633080581e-05,7.776662910064015e-05,0.24213366966380837,0.0,0.0
Anonymous_username_239,0.0,2.027977102573159e-27,0.0,0.0,0.0
البوعناني حاتم,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Katafrakt,0.0,2.027977102573159e-27,0.0,0.0,0.0
Shogun Blue,0.0,2.027977102573159e-27,0.0,0.0,0.0
Michaelversatile,6.425909266161162e-05,0.00012568654108546882,0.25183423866077786,0.0,1.0
Police123cc,0.0,2.027977102573159e-27,0.0,0.0,0.0
Cauannos,6.425909266161162e-05,0.00010790115662468187,0.2515321494592744,0.0,1.0
Jason109898,3.212954633080581e-05,4.439130663132793e-06,0.2131802290893716,0.0,0.0
Nikidelcarro02,0.0,2.027977102573159e-27,0.0,0.0,0.0
Bughub,9.638863899241742e-05,0.0001844927459750266,0.2547846390387097,0.0,1.0
Khamul1,0.00012851818532322323,0.00025932173156029446,0.2557129280233285,7.111786801164224e-10,0.8333333333333334
Svenkaj,3.212954633080581e-05,7.0083706851606e-05,0.24472585323743212,0.0,0.0
2A01:CB1D:8CC3:6500:F8D4:A6B4:AEC3:5330,3.212954633080581e-05,1.532105577480851e-06,0.20073165660809678,0.0,0.0
Arthurfan828,3.212954633080581e-05,7.689216441828394e-05,0.24076758324219635,0.0,0.0
45.118.105.26,0.0,2.027977102573159e-27,0.0,0.0,0.0
103.152.142.18,3.212954633080581e-05,7.689216441828394e-05,0.24076758324219635,0.0,0.0
176.42.28.237,6.425909266161162e-05,0.0001679522841927298,0.2597526823306647,0.0,1.0
Evelyn0404,0.00025703637064644646,0.0003683485874736571,0.2607496145450812,1.3027523818394907e-08,0.9285714285714286
QDJ22,0.00048194319496208714,0.0009352141771350129,0.2766870034248444,1.1003820589240486e-06,0.780952380952381
Lozman,0.0,2.027977102573159e-27,0.0,0.0,0.0
AleWi,0.0,2.027977102573159e-27,0.0,0.0,0.0
Oscar .,0.0,2.027977102573159e-27,0.0,0.0,0.0
Israeli Homo Sapiens,0.007068500192777278,0.002625129339885137,0.27478011376816,5.534792320502563e-07,0.9820672478206725
Glagoli,0.0,2.027977102573159e-27,0.0,0.0,0.0
Felipe P,0.0,2.027977102573159e-27,0.0,0.0,0.0
Koreanovsky,0.00048194319496208714,0.00039376250776829906,0.260777638793163,1.4184126144490611e-06,0.49523809523809526
Maestro Ivanković,9.638863899241742e-05,4.642234723630763e-06,0.20091686846121773,0.0,1.0
Isaacvp,9.638863899241742e-05,4.642234723630763e-06,0.20091686846121773,0.0,1.0
Leopold,0.0,2.027977102573159e-27,0.0,0.0,0.0
DreamLiner,0.0,2.027977102573159e-27,0.0,0.0,0.0
Comrade John,3.212954633080581e-05,6.642274041111989e-07,0.1914676059908633,0.0,0.0
AbDaryaee,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Hallel,0.00019277727798483485,0.00040140998998160654,0.25845227859210707,4.7469100002670406e-05,0.6666666666666666
Alonso de Mendoza,0.0,2.027977102573159e-27,0.0,0.0,0.0
V-astro,0.0,2.027977102573159e-27,0.0,0.0,0.0
蘭斯特,6.425909266161162e-05,8.213995615989595e-05,0.24321545940712977,0.0,1.0
Melmann,0.007036370646446472,0.0027073024993973633,0.2789042069072466,1.922526620799049e-06,0.9925013614846466
La rate de bibliothèque,0.0,2.027977102573159e-27,0.0,0.0,0.0
Malvoört,0.00012851818532322323,0.00022755311884167806,0.2534577149202755,9.547909700301489e-07,0.5
Anonymous_username_240,3.212954633080581e-05,9.3632361082533e-05,0.252940600637947,0.0,0.0
Jnorcal530,0.0,2.027977102573159e-27,0.0,0.0,0.0
Antoniette Sermons,6.425909266161162e-05,5.3784067739282207e-05,0.23398138024848467,0.0,1.0
Petrsk,3.212954633080581e-05,1.1897091369832956e-05,0.22725058057582959,0.0,0.0
60.26.9.143,3.212954633080581e-05,5.2612126145951714e-05,0.23388472035579042,0.0,0.0
Salim974,0.00880349569464079,0.008480583331932294,0.31039306272363854,2.8697504286758997e-07,0.9948664474211919
Photocyte,0.0006425909266161162,0.000901967492687678,0.2804932603213301,9.303034325696122e-07,0.7
Anonymous_username_241,9.638863899241742e-05,0.00011013857885242976,0.2619520410900461,0.0,1.0
Anonymous_username_242,9.638863899241742e-05,0.00011013857885242976,0.2619520410900461,0.0,1.0
XalD,0.0006104613802853104,0.0008848850098594588,0.26712656515479766,0.0,1.0
Nassima Chahboun,3.212954633080581e-05,8.433554211843915e-05,0.2500619591919776,0.0,0.0
Gilbert Ndihokubwayo,0.0005140727412928929,9.621542722989227e-06,0.21645946514716569,0.0,1.0
RVA2869,0.0010924045752473974,0.00139024220760773,0.28135284243701136,0.00010679200141250785,0.46345811051693403
Sadeqmokhtari,3.212954633080581e-05,8.260150334083608e-05,0.24450038712248265,0.0,0.0
Dicayes,6.425909266161162e-05,8.284087884673918e-05,0.24450390683553827,0.0,1.0
Onesmatic,9.638863899241742e-05,0.00014471422593077634,0.24583098221530303,4.4365051752226535e-08,0.6666666666666666
Anonymous_username_243,0.0,2.027977102573159e-27,0.0,0.0,0.0
AF1011,6.425909266161162e-05,0.00018012002667868284,0.25422404418855715,0.0,1.0
Dodro,3.212954633080581e-05,8.260150334083608e-05,0.24450038712248265,0.0,0.0
Ruy,0.017349955018635135,0.030472296265910418,0.3369446991000933,0.00016396233293358234,0.8210815639387068
81.41.172.147,9.638863899241742e-05,0.00022162806404159855,0.2494742867753224,0.0,1.0
MichellDasilva,0.0,2.027977102573159e-27,0.0,0.0,0.0
Lucas S.C.,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Balabinrm,0.0010602750289165916,0.0016034279915459625,0.28822325836578766,2.3483370674495754e-06,0.625
117.14.250.142,0.0009638863899241743,0.0011253583476480355,0.27400878250310556,0.00011621913410933661,0.4298850574712644
Kuriosatempel,3.212954633080581e-05,5.976772811376253e-06,0.21586249116375206,0.0,0.0
PeaceSearcher,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Steinerc1,0.00016064773165402904,0.00040319791178284876,0.2612951661831559,0.0,1.0
Velirand,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Seeler09,3.212954633080581e-05,2.930309091820976e-06,0.20497831781220963,0.0,0.0
Ulrichstill,3.212954633080581e-05,7.780510435306145e-05,0.24398058453260793,0.0,0.0
WikiLeon,0.0006104613802853104,0.0008848850098594588,0.26712656515479766,0.0,1.0
Трифонов Андрей,3.212954633080581e-05,6.450955811845638e-07,0.18814201329520028,0.0,0.0
Coolak,0.00019277727798483485,0.00039157526415769427,0.26809212350029205,9.354695340147845e-07,0.6666666666666666
Hotaru.d,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Bazelinsky,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Capricorn4049,9.638863899241742e-05,0.0001732265129691642,0.2524518555899687,0.0,1.0
SZivek,0.0,2.027977102573159e-27,0.0,0.0,0.0
Iepuri,0.00016064773165402904,0.0001622779350076772,0.2532196554936639,0.0,1.0
2001:7D0:81F7:B580:F1CB:428E:AC85:CC4A,3.212954633080581e-05,1.3718667488842965e-07,0.18452212882807154,0.0,0.0
28july21,3.212954633080581e-05,9.449243675283265e-05,0.25191267656789973,0.0,0.0
31.200.21.19,0.0077432206657242,0.004226440816114984,0.2886346910058204,0.0,1.0
Oberbefehlshaber Ost,9.638863899241742e-05,2.0816933756941416e-05,0.22752760776751868,2.8218400566090935e-08,0.3333333333333333
İdealist Kadınlar,9.638863899241742e-05,9.929141963143051e-05,0.2519463077734225,1.4454308212022023e-06,0.6666666666666666
Top5a,3.212954633080581e-05,1.984720434174302e-05,0.2313331116742826,0.0,0.0
Firequarky,3.212954633080581e-05,1.984720434174302e-05,0.2313331116742826,0.0,0.0
Yae4,6.425909266161162e-05,3.2279676813196715e-05,0.23490364970939082,0.0,1.0
Superp,0.0,2.027977102573159e-27,0.0,0.0,0.0
S.Didam,6.425909266161162e-05,8.18377703501387e-05,0.24295105696234448,3.804081584523014e-08,0.0
Chartgerink,6.425909266161162e-05,9.842874654484671e-05,0.25194257052937036,0.0,1.0
IzéBizé 666,0.0,2.027977102573159e-27,0.0,0.0,0.0
Athikhun.suw,3.212954633080581e-05,3.438339611355521e-05,0.23710400636900775,0.0,0.0
Tagasalinero,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
G.Tuono,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
無聊龍,0.007068500192777278,0.002770969984162579,0.27936294602186756,4.4170381119243544e-06,0.9847239518472395
Dzianis Niadbajla,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
S. DÉNIEL,0.00041768410230047547,0.0006769569720599864,0.26827844562055764,1.0956931060309044e-07,0.9102564102564102
Adoscam,0.0007389795656085336,0.00038094405213275377,0.25874757612866,3.6661591905789947e-07,0.6996047430830039
Fawaz.tairou,0.00025703637064644646,0.0002624793822916674,0.25699750930166143,0.0,1.0
KovászosSonka,0.0,2.027977102573159e-27,0.0,0.0,0.0
Kuncogos22248283,0.0,2.027977102573159e-27,0.0,0.0,0.0
Mac Graveur,3.212954633080581e-05,6.351697797665033e-05,0.24271844166279638,0.0,0.0
Luc Patin,0.00016064773165402904,0.00018141677427111069,0.2520696990581544,0.0,1.0
2A01:CB04:A0A:6800:A5D1:5190:D886:B42D,3.212954633080581e-05,6.291190496991473e-05,0.2410169912763761,0.0,0.0
2600:1700:DDB0:7E70:2800:45ED:6113:66E0,0.0,2.027977102573159e-27,0.0,0.0,0.0
Azniv Stepanian,0.0012209227605706207,0.0004641161611978014,0.2668621498953195,0.0,1.0
SpanishSnake,6.425909266161162e-05,0.00014464446171128905,0.2513088465227122,0.0,1.0
Jakochiet,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Sohmen,0.00016064773165402904,0.00031451108122886696,0.2629008341805975,0.0,1.0
Masdggg,9.638863899241742e-05,0.00016867444751009564,0.251793171629049,0.0,1.0
神樂坂秀吉,0.0017992545945251252,0.0024810420709430064,0.2970912785068655,5.984229557647489e-06,0.6428571428571429
Emiraglia85,0.00099601593625498,0.0009261146619014256,0.27573921444611754,2.5646998506544808e-08,0.9591397849462365
Arash.pt,0.002184809150494795,0.0025688566577074436,0.2942144917153857,0.0,1.0
Aholtman,6.425909266161162e-05,8.98659280845829e-05,0.2517409238648491,1.6103875506775848e-08,0.0
Fede.sas,3.212954633080581e-05,9.449243675283265e-05,0.25191267656789973,0.0,0.0
চামুণ্ডা,6.425909266161162e-05,0.0001146243567112922,0.2519911633517923,0.0,1.0
Gunyam,9.638863899241742e-05,6.468919622592332e-05,0.243546772856472,5.0158776716541137e-08,0.6666666666666666
2409:40E7:15:C43B:8000:0:0:0,0.00019277727798483485,0.00040398419595497867,0.2624215254582993,0.0,1.0
Laquin-Laquih,0.00012851818532322323,3.061347284048337e-05,0.22371849831714308,0.0,1.0
MatthewMoydeVitry,0.0,2.027977102573159e-27,0.0,0.0,0.0
Castellum,0.00012851818532322323,3.061347284048337e-05,0.22371849831714308,0.0,1.0
Santejachille,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Tminus7,0.0008674977509317568,0.001129202282719995,0.2735145800547119,0.0,1.0
Gardmanahay,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Etradio1,0.0005462022876236987,0.0008894407540680366,0.2751986194017548,1.1748847665606183e-06,0.7573529411764706
Habib Rabbi,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
WAKIM,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Quimpuig12,3.212954633080581e-05,6.894038649374882e-05,0.2443948428311654,0.0,0.0
Fordaemdur,3.212954633080581e-05,6.589883487712568e-05,0.2472229104281899,0.0,0.0
Albero,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
136.53.63.131,3.212954633080581e-05,8.76161190848098e-05,0.24446871426445826,0.0,0.0
पर्वत सुबेदी,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Gayrat98,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Auxallryduck,0.0,2.027977102573159e-27,0.0,0.0,0.0
Fapae,3.212954633080581e-05,9.449243675283265e-05,0.25191267656789973,0.0,0.0
