editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
Frodar,0.000363735564244794,0.0006621691227720336,0.279817577729878,4.857077849927134e-09,0.9285714285714286
Kevin Scannell,0.00031826861871419476,0.0003718307570198161,0.27432146087976195,2.229042131834756e-06,0.42857142857142855
MarcoAurelio,0.018505046830953897,0.02445315430017956,0.33883318453905886,3.420560842433656e-05,0.7810362982776776
Techman224,0.0367372919887242,0.04353294610152397,0.3564114197402035,0.00019946669860029388,0.5082324217551867
Torsolo,0.001454942256979176,0.001470376890388502,0.2644516746562661,2.0083130385921734e-06,0.7318548387096774
Eumolpo,0.0013640083659179777,0.0016927972999518362,0.26927481113952983,2.0188972188025632e-07,0.8781609195402299
Iste Praetor,0.021778666909157043,0.025320882900584894,0.3410989442680682,0.00014272059860941208,0.602204732663062
Franco aq,0.0,4.9720417613335086e-27,0.0,0.0,0.0
MusikAnimal,0.005683368191324907,0.006536748534059998,0.3149912968853113,1.6244407904388254e-05,0.5923870967741935
Ilnur efende,0.0004092025097753933,0.0005428283651279028,0.2798900625018031,3.7052884814985203e-06,0.6666666666666666
Jitrixis,0.033645539692643445,0.032612211705493124,0.352740891971169,0.00042639301860260276,0.3914603371978203
Theopolisme,0.02059652632536146,0.027256762038373055,0.34580307285646106,3.8738495083942586e-05,0.7444372814471859
Raoli,0.024006547240156405,0.026635418774336124,0.34353416810927445,0.000229899045058946,0.5384825484445978
Ickx6,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Albocicade,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Kholoudsaa,0.0024552150586523596,0.0015229883263714568,0.2838133489523263,5.650861462513688e-06,0.38923829489867223
Hydriz,0.004819496226243521,0.005536097246900493,0.29950486641827906,5.201667091429652e-06,0.6350404312668464
Przykuta,0.002909884513958352,0.00361898944685061,0.29286281482582777,2.0931732025545628e-06,0.7559523809523809
Udufruduhu,0.002909884513958352,0.002919534577553488,0.28172782170044247,6.010132103931974e-07,0.875
PierreSelim,0.0020914794944075655,0.0015540140246966358,0.26808435092878075,3.940672334625509e-07,0.6792270531400966
Russavia,0.015686096208056742,0.022962587413345826,0.3358174619709699,1.1162881363681978e-06,0.9870744860128076
Lazowik,0.0002728016731835955,0.00019480608044485586,0.2479244793190631,6.684677800722564e-05,0.4666666666666667
Leinad,0.0006820041829589888,0.000793732146942707,0.2605671982565621,2.4897182704409973e-08,0.7523809523809524
MZaplotnik,0.0016368100391015732,0.00196151447095044,0.28529853366803254,6.918158090370409e-07,0.7857142857142857
Shriheeran,0.0014094753114485769,0.001298498060936275,0.28010114098031125,7.184738169673926e-07,0.9655913978494624
Sondrion,0.02009638992452487,0.008484270260880944,0.3142417538489918,0.0012761846647344006,0.3418598208514175
Dharmadhyaksha,0.009593525506956442,0.0038189439236112413,0.2985794004440679,2.1481340425481736e-05,0.867118032046942
Pxos,0.000545603346367191,0.000965516397489929,0.28488821913460455,3.181731137948136e-07,0.8484848484848485
Matlab1985,0.0002728016731835955,0.0003238520284265437,0.2672464554690839,1.6762225158721587e-08,0.6666666666666666
M14,4.546694553059925e-05,0.0001049356795262637,0.25171551801420183,0.0,0.0
Sabri76,0.0011366736382649814,0.0012839993452382781,0.28275328577048503,2.884516301443909e-06,0.6466666666666666
Jianhui67,0.06779121578612349,0.055067533862106714,0.37028013004164023,0.0013126877162999867,0.23247944040079402
Sakura emad,9.09338910611985e-05,0.0001842282081409364,0.2601053007851483,0.0,1.0
Johan (WMF),0.0016368100391015732,0.0024575316262883014,0.2927329773669754,1.8679223316773497e-06,0.765079365079365
Skull33,0.008138583249977266,0.007883462719254858,0.3180511015568136,3.041973496741362e-05,0.5611072751239722
Florn88,0.0021369464399381647,0.0027008479411986487,0.2791275625663825,1.2233964960661425e-06,0.6484736355226642
Pom445,0.007547512958079476,0.00868975734239159,0.31569410364631767,0.0,1.0
Euterpia,0.0018186778212239702,0.00229367362804441,0.29933137596525883,5.3155336035969196e-06,0.7884615384615384
DR,0.000181867782122397,0.00016754959840636842,0.24813151869718716,1.9470326492479835e-07,0.5
Auxerroisdu68,9.09338910611985e-05,2.310896190057598e-05,0.22791822375355375,1.8636811770440433e-10,0.0
DoppioM,0.000363735564244794,0.0005353218005157161,0.26866611542286195,0.0,1.0
Polmars,0.001454942256979176,0.0004953381090067895,0.26426351559925665,5.099987002002863e-07,0.844758064516129
Chris a liege,0.0005001364008365918,0.0007278564403834045,0.27516615224866453,1.199000799559945e-08,0.7818181818181819
Jihaim,0.00022733472765299628,0.0002766640682433598,0.2575854795968134,4.108194084587871e-09,0.5
Binbaksa,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Sergio09200,4.546694553059925e-05,1.2181298439833985e-07,0.18540287987015935,0.0,0.0
Electron,0.000181867782122397,0.0003275757009583308,0.2674388878305296,0.0,1.0
TDKR Chicago 101,0.0,4.9720417613335086e-27,0.0,0.0,0.0
PanchoS,0.00013640083659179774,0.00023111243878008305,0.25749061081668545,0.0,1.0
Heddryin,4.546694553059925e-05,6.51841320184177e-05,0.24603071156074702,0.0,0.0
NormanB,0.004455760661998727,0.005046679146736222,0.30591093416237436,3.431696233898819e-06,0.7201767304860088
Erik1991,0.004819496226243521,0.004980906511254803,0.2920568033929615,1.0265384997833028e-05,0.6499550763701707
Gonzolito,0.00022733472765299628,0.00018728697591652386,0.2605557736287749,2.8125319992571383e-06,0.4
Matricatria,0.018186778212239702,0.00840159468603997,0.3128521088201255,0.00013097780981135817,0.41502506265664163
Pelanch3,0.0002728016731835955,0.00017580440009410203,0.24787277344838407,1.5598315551247363e-07,0.4666666666666667
Vikteur,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Guerillero,0.021642266072565246,0.025678065955967073,0.3433753680431216,9.473221821598532e-05,0.6217956656346749
Pladask,4.546694553059925e-05,5.3938307282123016e-05,0.23819094180280906,0.0,0.0
Arussom,4.546694553059925e-05,5.3938307282123016e-05,0.23819094180280906,0.0,0.0
Vivaelcelta,0.015913430935709738,0.015459804087077481,0.33763960154758577,0.00013214418774417332,0.48356938190749077
Kippenvlees1,0.00031826861871419476,0.0004505424891157723,0.25845369490881065,9.77656528551736e-08,0.9047619047619048
Amarvudol,0.0012276075293261798,0.000755457306008172,0.2653550259896532,1.63815520707087e-06,0.6638176638176638
Kasper2006,0.002500682004182959,0.0025304890119181166,0.29467078926157997,5.22983499720655e-06,0.5791245791245792
Civvì,0.0010457397472037827,0.0005927601998982913,0.26864182482881804,0.00013435487139568756,0.34782608695652173
Rhadamante,0.0009548058561425843,0.0013674648207004179,0.28858905434335097,4.410731249574724e-06,0.6714285714285714
Serpicozaure,0.0005001364008365918,0.0006130332039773229,0.2652188341346611,1.0326877166227252e-07,0.6545454545454545
Firefox 23,9.09338910611985e-05,4.590778309811539e-06,0.21038450098377795,0.0,1.0
Jalo,0.00013640083659179774,5.297778561911984e-05,0.23604797549356651,0.0,1.0
Pension Pennerglück,4.546694553059925e-05,5.610273280880065e-05,0.24172245955940871,0.0,0.0
木米,0.0002728016731835955,0.0003974926830484191,0.26862360976554567,1.962536401983717e-09,0.9333333333333333
Cruccone,0.0016822769846321724,0.00198686997686446,0.2764654946284384,6.285093514493654e-07,0.7027027027027027
Rupertsciamenna,0.0002728016731835955,0.00024248772860406564,0.25246944545153727,0.0,1.0
Dalton2,0.009548058561425843,0.00762268902947844,0.3033886819164408,6.782140393715103e-05,0.35871496924128504
Jmvkrecords,0.014276620896608165,0.012093851026980063,0.320029393453513,1.1046126162831429e-05,0.7642701613723775
RanZag,0.0007729380740201873,0.0012086366027326536,0.27882634106124354,1.089681065015916e-07,0.875
Ermanon,0.0035009548058561424,0.004647774467007271,0.29721302393349586,3.850891150089624e-06,0.7440191387559809
Gondola,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Cocu,0.012912612530690188,0.01075825446768305,0.319848532362996,2.0602790441097857e-05,0.8746578410391679
Serein,9.09338910611985e-05,0.00011279015971777919,0.25179550896310676,0.0,1.0
Dwaipayanc,4.546694553059925e-05,2.1854357392150913e-06,0.19761654081234004,0.0,0.0
Naveenpf,0.0010457397472037827,0.001205076298591531,0.2702667731052521,6.719067303504481e-05,0.616600790513834
Jazze7,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Kondicherry,0.0032736200782031463,0.003403620187650864,0.27861064755565224,3.7438881003999214e-06,0.6674491392801252
Pragunbhutani,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Leag,0.001273074474856779,0.0016075872295511116,0.28054411929839645,1.6470192724590475e-06,0.6984126984126984
Grondin,0.030826589069746294,0.029995108413054243,0.3461454920222672,0.00027113195795758617,0.4571748517448574
Bgwhite,0.003455487860325543,0.003566382124002741,0.28933374589991157,2.2253773664095364e-06,0.7389473684210527
Reza1615,0.026507229244339365,0.028060063259244365,0.34981315087345677,0.0005410945387864585,0.4812175440457876
Wikignome,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Cyberpower678,0.0013185414203873782,0.0025031490878731303,0.28700711439174537,3.046465859078793e-10,0.9950738916256158
Hums4r,0.0002728016731835955,0.0003760115957400608,0.26224601429969696,0.0,1.0
Albertoleoncio,0.007956715467854869,0.012228085675195944,0.32720106855182707,5.655690876913251e-07,0.9866009852216748
Ammarpad,0.021505865235973448,0.031869218593221185,0.34408116536612143,0.00011078567812048983,0.8757838535134554
Springbok,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Csisc,0.024142948076748202,0.03293141377957512,0.3453107764338466,0.00021262539920983693,0.7334754645915503
Zubryckiy,0.0005001364008365918,0.0005958746362779713,0.2695129507262425,1.0168121828331267e-06,0.5636363636363636
Zoglophie,0.0032736200782031463,0.001867436306225629,0.28909446424587876,0.0,1.0
Funkruf,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Prince ovy,0.020278257706647266,0.031198359646712203,0.33928779943124654,3.584368537346182e-05,0.9585025444651585
Smoove Diego,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Feliciss,0.0008184050195507866,0.0012489801123432593,0.2919276794654426,6.476898603712425e-08,0.8758169934640523
Zelenkroki,9.09338910611985e-05,0.00015945347452907672,0.2583469538979799,0.0,1.0
Türkischer Cempion,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Nabak,4.546694553059925e-05,2.6215572625995072e-05,0.23092955901988785,0.0,0.0
Fale,0.0013640083659179777,0.001799553196426511,0.27498152825127403,3.4332844974433456e-08,0.864367816091954
Antonio1952,0.0026370828407747565,0.002610873607411465,0.2827801954336561,4.786583312774396e-07,0.956442831215971
Sardur,0.0007729380740201873,0.0014240872192035083,0.27543397868129516,0.0,1.0
Vatekor,0.006820041829589888,0.0044457990447824645,0.3006108610687854,6.267440415528681e-06,0.9138255033557047
Mirgolth,0.0007729380740201873,0.000835680788592342,0.2653787258088815,3.7101368978492185e-07,0.6985294117647058
Oodna,4.546694553059925e-05,5.110383628541081e-05,0.23742012812777802,0.0,0.0
Tibauty,0.0013640083659179777,0.0019626246204007937,0.2720795644547436,0.0,1.0
Arroser,0.0006365372374283895,0.0008097955471721859,0.27379063842609,1.2975337088357945e-06,0.7802197802197802
JasonWalz,4.546694553059925e-05,3.205413021694623e-05,0.23573896927775487,0.0,0.0
Gharouni,0.00013640083659179774,0.0001450116130694359,0.25208389781277185,8.583074907279251e-09,0.6666666666666666
Maher27777,0.0009093389106119851,0.0008212451198706826,0.261174140551488,0.0,1.0
Salvador alc,0.0007729380740201873,0.0008865120239349535,0.2770842452109052,1.4195879205690134e-06,0.5955882352941176
A4exocet,0.000181867782122397,0.0002239269605177878,0.2685811175557391,0.0,1.0
Merlissimo,0.012048740565608802,0.011319713943059471,0.32131854373128677,8.643654337364481e-05,0.43353344768439106
Antissimo,0.0007729380740201873,0.0010620918813897824,0.2692260140007377,1.5996933914722897e-06,0.6323529411764706
Mahdiz,0.00045466945530599255,0.0006670567500016973,0.2560483350010032,0.0,1.0
Sixsi6ma,0.0067291079385286895,0.006896679298368709,0.2996181207541738,9.143730247906045e-05,0.5426548997977569
Elph,0.0063199054287532965,0.00653342287081848,0.3084114387232158,5.665743794182882e-05,0.4950474403086227
Tbennert,0.0026370828407747565,0.0034349266150213685,0.29379669783152634,5.8355761735233575e-06,0.6678765880217786
R0stam,0.00022733472765299628,0.000419414313493348,0.26864789706554026,0.0,1.0
Gvnn,0.00022733472765299628,0.0003690210024444967,0.26305280009907855,5.619140537098706e-09,0.9
74laprune,0.002364281167591161,0.0011918733262784474,0.2693846694033673,4.486994637458437e-08,0.9645550527903469
Sijysuis,0.000363735564244794,0.00039474261932927716,0.26395246544542433,2.820805864488434e-06,0.6428571428571429
Ariel Provost,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Francescoluciano93,0.000181867782122397,0.00019784671748143784,0.2543115783476317,0.0,1.0
Pequod76,0.0010457397472037827,0.0013704375250467042,0.2816343597089303,5.846151761044737e-07,0.758893280632411
Formica rufa,0.000181867782122397,0.00037106184420389554,0.26117987988565394,0.0,1.0
OhanaUnited,0.001591343093570974,0.0021660002441706698,0.28629502370469156,2.927530827461998e-07,0.8117647058823529
Gryllida,0.020414658543239064,0.02740495304132689,0.34673118659421687,8.321773636624679e-05,0.7571090518612791
Cwek,0.004728562335182322,0.005469448194287909,0.3150580960151778,1.1597228352755991e-05,0.7216206123973115
Naddy,0.00304628535055015,0.0033057416541778127,0.28896794588078206,7.2313838103307e-06,0.7222976028946179
Iwan Novirion,0.0243248158588706,0.033921853088236156,0.34268234045718554,0.00018716404667238164,0.7448563127865868
BPositive,9.09338910611985e-05,0.00018589839039346947,0.2506485219553032,0.0,1.0
Reguyla,0.02146039829044285,0.0320453842013954,0.34043456731429217,1.7108786224574113e-05,0.8861869804598942
Aaronwolfmusic,4.546694553059925e-05,9.359952352954671e-05,0.24831296201898226,0.0,0.0
RMaung (WMF),0.000181867782122397,3.442374238265905e-05,0.23276574321060237,2.2519122611214774e-07,0.5
Guarapiranga,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Rome2,0.005819769027916704,0.005656928433049023,0.2987370017362465,5.93099585408556e-06,0.7138287401574803
Frigotoni,0.01882331544966809,0.024246703150328487,0.3375437111719794,4.620691939514073e-05,0.7530734229334082
Mathonius,0.0020914794944075655,0.002557804691094297,0.27423917520193286,1.5047594349983344e-07,0.8386473429951691
AleUst,0.001273074474856779,0.0017391176846236244,0.28970753477334715,7.040476405150977e-08,0.9285714285714286
Si! SWamP,0.0008184050195507866,0.0008487272786864476,0.2648819169618134,2.4632628581723743e-07,0.7843137254901961
Andropov,0.000181867782122397,8.017811595413741e-05,0.2428039144857317,4.037705097153139e-09,0.16666666666666666
A2D2,0.018459579885423297,0.00836961637693482,0.31163804116829846,0.00010462921671117998,0.40285835918019824
Buggia,0.0035464217513867416,0.004700169705261719,0.29890980368383296,3.017762711435191e-07,0.9274059274059274
Maphobbyist,0.017413840138219512,0.007962781964079728,0.3104252517584707,7.283715203497292e-05,0.4429210011892882
WikiEulenAcademy,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Sisyph,0.010866599981813222,0.009782705754283885,0.31931575223869774,7.411678487379715e-05,0.5939664568756373
Jan Dittrich (WMDE),0.0004092025097753933,0.0005344877636500076,0.27327443240312166,6.740932570328658e-05,0.5833333333333334
Danidamiobi,0.00977539328907884,0.003766783888893779,0.29281952287754237,1.5474482684410678e-05,0.8364703325364051
Şêr,0.00013640083659179774,0.00021423652672035066,0.25587744868730367,0.0,1.0
Chuankaz,0.0005910702918977903,0.0005841365120124707,0.2649823114190035,9.039839083911413e-08,0.9230769230769231
EekoS,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Task Force BVK,0.0005001364008365918,0.0007299180999374718,0.2627620183515336,0.0,1.0
Erud,0.011866872783486405,0.009587623452418459,0.3148160838629133,9.540171921717901e-07,0.99245505452402
Mxmerz,0.0009093389106119851,0.0008619166558088154,0.2785061889648873,2.650821606927874e-06,0.6157894736842106
Markus Schulenburg,0.00013640083659179774,0.0002564471483002515,0.2554649560243437,0.0,1.0
Frysch,0.0006365372374283895,0.0006874183045665761,0.2764654946284384,0.00013395929586456986,0.6263736263736264
Sarmodolin,0.0,4.9720417613335086e-27,0.0,0.0,0.0
VladXe,0.030190051832317905,0.036911010575544884,0.35231218657407937,3.897333212718214e-05,0.5853141071071617
DmitTrix,0.000545603346367191,0.0006154938500140995,0.2670123026167453,6.358805334045067e-08,0.6666666666666666
WindEwriX,0.0008184050195507866,0.00117611097499674,0.2849496910591361,5.992027555044352e-06,0.6535947712418301
Qh13,0.00013640083659179774,0.00018185867851537514,0.2579376625304173,1.7202544125594344e-07,0.3333333333333333
PoetVeches,0.0009548058561425843,0.000516008646090146,0.2661512812181245,0.0,1.0
Thoroe,0.0011366736382649814,0.0016511580975490756,0.28002194925258145,2.073120730618994e-07,0.9333333333333333
Mai-Sachme,0.0014094753114485769,0.0013733969731759036,0.2851342661055243,1.0603914023803347e-06,0.5591397849462365
EGalvez (WMF),0.0002728016731835955,0.00030955382854172086,0.2651360031694418,9.767433792440299e-09,0.8
Cyrax,0.008911521323997454,0.007939876929861724,0.3069538123470188,2.8321107433058877e-05,0.4822082679225536
WaitingForConnection,0.02191506774574884,0.02791742676859843,0.34551154434944525,5.6259253766665814e-05,0.6850009920549339
Bobo11,0.001454942256979176,0.00170481271689028,0.2787805599905371,4.366699638265836e-07,0.657258064516129
Acélan,0.00022733472765299628,0.00040502031191486803,0.2644457906300411,0.0,1.0
Superzerocool,0.01213967445667,0.013119315338675339,0.3347958201148329,3.060719018781006e-05,0.6827743516093605
Courcelles,0.029462580703828317,0.031266165300073215,0.35088721109106535,0.00034099271890436993,0.4734148109985307
Lincher,4.546694553059925e-05,8.038990253205147e-05,0.24147690148269096,0.0,0.0
Joopwiki,0.000363735564244794,0.0006307010357243928,0.2679936777396687,5.893541911247741e-08,0.9285714285714286
Kolega2357,0.016822769846321722,0.023434387005397822,0.3379564266968996,9.794895731003054e-05,0.8836153226397129
Mdmahir,0.0009093389106119851,0.0017043187855059127,0.2917485299738958,8.13671259636474e-09,0.9842105263157894
Alessandro Piscopo,0.0013640083659179777,0.0017898642969254525,0.28672323685411,5.839759150813379e-06,0.8045977011494253
Hypuxylun,0.0,4.9720417613335086e-27,0.0,0.0,0.0
MatthijsWiki,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Photograpers,0.00422842593434573,0.0036859908668807977,0.2799230225411942,3.94239090404989e-06,0.5928003740065451
Media watch,0.000727471128489588,0.0007976013290331405,0.26473441617277127,1.8890820653298207e-08,0.6666666666666666
AlexJFox,0.015640629262526143,0.022894622968074492,0.33595985001771117,4.0667319351452023e-07,0.9901010237982236
Razimantv,0.0030008184050195506,0.003931324326791059,0.29497063048362165,3.1778925440274176e-08,0.9967365967365968
Budelberger,9.09338910611985e-05,0.0001481019773441458,0.2463009349098864,0.0,1.0
Hasenläufer,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Zdenekk2,0.00013640083659179774,0.00023517998195933415,0.250960780719115,0.0,1.0
Foxie001,0.0011366736382649814,0.0015891464939457479,0.2744101314664889,6.617843038328636e-08,0.79
Rakás,0.0005001364008365918,0.0006545270189400999,0.2678789130471639,6.698731220294048e-05,0.509090909090909
Michelsimard,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Kontoreg,0.0,4.9720417613335086e-27,0.0,0.0,0.0
ZoukMartinique,4.546694553059925e-05,4.412295553922562e-06,0.20714674452866297,0.0,0.0
Raystorm,0.0183231790488315,0.02445557637467383,0.33997687617141703,4.8564912049479544e-05,0.7915385849906793
Lukas²³,0.031144857688460488,0.03019747522817307,0.34847978696055143,0.0008333582804805493,0.39268365561104707
Bloodradio,0.0002728016731835955,0.00034757636326261085,0.2532440896206547,1.973940692126454e-09,0.8666666666666667
PM3,0.0008638719650813858,0.0006820867681272498,0.2648878204122349,1.3953762915043474e-07,0.9239766081871345
MODCHK,0.0006365372374283895,0.000678787078171888,0.2720608802379839,2.2094491686445502e-07,0.7252747252747253
"This, that and the other",0.02318814222060562,0.02784950174593842,0.3455617728114371,6.731791746720208e-05,0.6164798335837282
Thgoiter,0.00304628535055015,0.003488544317938366,0.3024929783939469,0.00011098179581427586,0.47761194029850745
Esbranson,0.000363735564244794,0.0007042424199531102,0.27422652024818456,8.888856493933876e-10,0.8928571428571429
Darkdadaah,0.0038192234245703373,0.003690901221429965,0.2920424506493493,6.899772473582056e-06,0.6078600114744693
Lomita,0.002682549786305356,0.002085441465745005,0.27493700095020857,6.983524573112352e-05,0.6241963763880771
Simondésaulniers,4.546694553059925e-05,3.781848656560164e-06,0.20010188588586045,0.0,0.0
Jewish Ghetto Police,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Karalainza,0.019869055196871873,0.0076955068062435125,0.315652182138915,0.0025235120432912862,0.32597149035332645
Sarvathi,0.018732381558606893,0.008922452406178418,0.3150915062056354,0.00016475923315811957,0.3983299081095127
Komischn,0.0183231790488315,0.015827914536504326,0.33367729622046005,2.520623721609047e-05,0.5835092527437256
A.Savin,0.02127853050832045,0.03179233975917861,0.3398990938335164,9.957743364564382e-06,0.8929244678709347
Tiptoety,0.030190051832317905,0.040558503267026896,0.3503493578020448,3.868032210299572e-05,0.6709416852932091
Karol007,0.02377921251250341,0.02827427394903924,0.34620598934100105,0.00032204014465048907,0.5957378226119573
Moyogo,0.012685277803037192,0.010702534972537672,0.3208674607617658,4.233022793530229e-06,0.9063201052061577
Aftab1995,0.016186232608893333,0.023264690336036318,0.3366068598396037,8.943784383664934e-06,0.9437410982750435
Suriyaa Kudo,9.09338910611985e-05,0.00016058149297815298,0.25361696037548953,0.0,1.0
Polarlys,0.002182413385468764,0.002912515294441596,0.3024390964954086,7.031625817460985e-06,0.6347517730496454
Hannibal,0.00031826861871419476,0.0005393027793095096,0.26788495084356767,6.595359883576403e-09,0.8571428571428571
Bjankuloski06,0.00732017823042648,0.0074683700214640825,0.3222594727387155,3.420275836714069e-05,0.5993788819875776
Calak,0.0486496317177412,0.04836062828314991,0.36170460495074613,0.00023711445820414723,0.3694430116363446
DaniDF1995,0.004728562335182322,0.006478676001112715,0.31011745894524634,2.5745687324766766e-06,0.7865944734876774
JianhuiMobile,0.00013640083659179774,0.00023801381296991448,0.25013683287544075,0.0,1.0
لطرش أحمد الهاشمي,9.09338910611985e-05,0.00018716600313782274,0.2494281555944715,0.0,1.0
Petrb,0.000181867782122397,0.00029898693059467787,0.2613636718581292,0.0,1.0
Akifumii,0.024552150586523595,0.034992793755976595,0.34491994933184067,1.2745350864310566e-05,0.7773036487322201
The Herald,0.0010457397472037827,0.0018223300169830975,0.27878709922303824,4.743199872056695e-08,0.9841897233201581
I JethroBT (WMF),4.546694553059925e-05,0.00012082254662882856,0.264769801378435,0.0,0.0
MechQuester,0.05296899154314813,0.04965921447396481,0.3660379308308151,0.0007304618181406912,0.3110260607937702
Adamvs,4.546694553059925e-05,9.41722185872249e-05,0.24627541678567275,0.0,0.0
Jens Ohlig,0.0008184050195507866,0.0007126692913277121,0.2660916942210309,9.73788602808332e-07,0.4117647058823529
Senra,0.000181867782122397,0.0002475108344578744,0.25146520849011017,0.0,1.0
Micha L. Rieser,0.000181867782122397,0.00019998381453165568,0.259576989409146,1.1257198746065828e-07,0.5
Hdamm,9.09338910611985e-05,9.667874938049315e-05,0.24878595889051486,1.9186896333594376e-08,0.0
WikiAnika,0.00045466945530599255,0.0006012692725877198,0.2720795644547436,1.8566697852160158e-06,0.7777777777777778
Palosirkka,0.01632263344548513,0.01389056011272813,0.3302743181814196,0.00014602862720576603,0.6319073777252143
Elisabeth59,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Manoillon,0.000363735564244794,0.0004376860103270229,0.2703897446099865,5.190155131803934e-06,0.6071428571428571
Karima Rafes,0.0011366736382649814,0.001042695650487607,0.27377802483360747,0.0001333880623364352,0.5133333333333333
Kazkaskazkasako,9.09338910611985e-05,0.00011894804682390257,0.24755267780459828,0.0,1.0
JulianHilbig,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Mike Christie,0.0002728016731835955,0.0003730307574103363,0.267072302684746,1.0860096584177355e-07,0.7333333333333333
Aplasia,0.025961625897972174,0.02845110053965821,0.343872106416589,3.4276134426603165e-05,0.5971733185854303
Nezdek,0.004819496226243521,0.005326494850702599,0.31100197859735623,1.309825458964184e-06,0.9737646001796946
Shanmugamp7,0.02373374556697281,0.028521650705086138,0.34808175762414895,9.12830457221919e-05,0.6121369897265059
Flint1972,0.00013640083659179774,0.00026931695712885124,0.2653728004571989,0.0,1.0
Noraton,0.01882331544966809,0.008966179420491409,0.3175242877314677,0.00012343409395676813,0.39647448269408475
Tchoř,0.009957261071201236,0.00418108090748523,0.29206398029381647,2.246575340933818e-05,0.8141259268568556
Yodaspirine,0.0017732108756933708,0.0016481009675101126,0.2789703223658945,1.134928838272289e-06,0.728744939271255
Àlex,0.0013640083659179777,0.0007789041155583492,0.2575185061442716,1.2535130390934192e-07,0.8459770114942529
TigH,0.00031826861871419476,0.0003929234510450481,0.2618819763369595,5.364345934288901e-08,0.7142857142857143
Haros,0.004910430117304719,0.0051209538480609905,0.2968418695291233,6.629193094814565e-06,0.85687088958117
34 super héros,4.546694553059925e-05,9.834768082392431e-05,0.25267877658176685,0.0,0.0
Faztek,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Euro know,0.010457397472037827,0.0047640713428294505,0.30878001647337217,5.054721301393423e-05,0.754053540915132
Mkratz,0.0013185414203873782,0.0016796469955841853,0.2881692273803842,0.0,1.0
Inkbug,9.09338910611985e-05,0.00016439811432730983,0.2541919202274861,0.0,1.0
Klip game,9.09338910611985e-05,4.580548128964179e-05,0.24120736319512454,2.8329305738739308e-08,0.0
Gholaghabijan,4.546694553059925e-05,5.670769707069178e-06,0.21120324864194062,0.0,0.0
Mattho69,0.0025916158952441573,0.0025217927804321275,0.29020978693354904,4.572110709228243e-06,0.6046365914786967
Lord Possum,9.09338910611985e-05,0.0001569153584153576,0.2524801719436752,0.0,1.0
Delfort,0.0010457397472037827,0.0012910500971221363,0.2771811752624027,8.972536888664884e-07,0.7391304347826086
Michawiki,0.01695917068291352,0.023511750268808272,0.33723722765021613,7.307806974739252e-05,0.8760413964080832
MathsPoetry,0.0120942075111394,0.009969080996235264,0.3159374681431342,8.395550708617762e-07,0.967910341892467
جواد,0.02928071292170592,0.030890923507511367,0.34870471816912824,0.0003005973784305173,0.4733489176318306
SpeedyGonsales,0.011275802491588615,0.012035475330352811,0.3281133979536915,9.164768446151364e-06,0.6977275695442079
OskNe,4.546694553059925e-05,5.323392358799863e-05,0.23774782689037163,0.0,0.0
OppidumNissenae,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Artoxx,0.018141311266709103,0.00835721462919103,0.31370263188102954,0.00013114459447210325,0.4164557121446833
Lystopad,0.009047922160589252,0.002866130088384261,0.2868685673547963,7.871392918773538e-05,0.9549261458809197
HannaOsadchuk (WMUA),4.546694553059925e-05,5.205451859654273e-06,0.20634833872836847,0.0,0.0
Aestrum,0.0005001364008365918,0.0007815147452573773,0.2810217202392019,1.276535330503878e-06,0.7818181818181819
AdelosRM,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Dorieo,0.0008638719650813858,0.0010960354604041152,0.28709030686916515,4.648672155507202e-06,0.6900584795321637
Gartok,0.018459579885423297,0.008288857128562123,0.311531850123891,0.0003124538748151491,0.40133795536094385
Mgl.branco,4.546694553059925e-05,4.591149855646803e-05,0.23447398082575246,0.0,0.0
Xemenendura,0.0015458761480403745,0.0007830859129723479,0.2763754909793639,6.523641517115679e-06,0.7932263814616756
